 ID     SSSSSSSS.mmmuuun  CH  RISE  COUN  ENER  DURATION AMP A-FRQ    RMS ASL PCNTS THR R-FRQ I-FRQ SIG-STRNGTH  ABS-ENERGY FRQ-C P-FRQ
  1         2154.5395242   1     0     8     0        23  37   348 0.0008  22     5  35   136  5000 860.100E+00   4.437E+00   797     4
  1         2214.1798158   1    19     3     2       914  38     3 0.0010  23     2  35     1   105  14.054E+03  44.904E+00   606    19
  1         2226.0687723   1     0     2     0         7  35   286 0.0010  23     2  35     0  2000 234.850E+00   1.096E+00   762     4
  1         2227.2827523   1     0     8     0        18  37   444 0.0008  22     3  35   294  3000 707.600E+00   3.687E+00   792     4
  1         2245.8873307   1     0     6     0        29  37   207 0.0008  22     5  35    35  5000 872.300E+00   3.918E+00   803     4
  1         2272.9451653   1     0     2     0         0  35     0 0.0008  22     2  35     0  2000   0.000E+00   0.000E+00   783     4
  1         2303.0872475   1     0     5     0        20  38   250 0.0008  22     3  35   105  3000 771.650E+00   4.035E+00   750     4
  1         2311.9032417   1     0     1     0        12  46    83 0.0008  22     1  35     0  1000 707.600E+00   7.981E+00   587     4
  1         2318.9023815   1     0     7     0        24  37   292 0.0008  22     5  35    86  5000 869.250E+00   4.192E+00   775     4
  1         2324.0262923   1    31    13     0        42  40   310 0.0010  23    10  35   300   322   1.699E+03  10.343E+00   768   444
  1         2367.1721335   1     0     1     0        13  47    77 0.0010  23     1  35     0  1000 838.750E+00   9.995E+00   575     4
  1         2392.2064285   1     0     1     0         2  36   500 0.0008  22     1  35     0  1000  76.250E+00 375.565E-03   774     4
  1         2417.3951080   1     4     2     0         4  37   500 0.0008  22     2  35     0   500 173.850E+00 910.890E-03   773     4
  1         2419.0534183   1     0     2     0        43  37    47 0.0008  22     1  35    23  1000 908.900E+00   3.470E+00   692    73
  1         2429.4749775   1   291   214     7      1595  45   134 0.0008  22   105  35    83   360  46.162E+03 257.025E+00   661   434
  1         2437.8037848   1    96    28    11      3397  44     8 0.0008  22     3  35     7    31  74.752E+03 341.987E+00   501    29
  1         2454.0100678   1    23     6     2       883  39     7 0.0008  22     1  35     5    43  18.556E+03  65.956E+00   619    34
  1         2465.4457683   1     0     1     0         0  35     0 0.0010  23     1  35     0  1000   0.000E+00   0.000E+00   818     4
  1         2476.3486285   1     3     2     0        63  37    32 0.0008  22     1  35    16   333   1.638E+03   7.068E+00   608    43
  1         2476.3569065   1   848    51    16      3487  47    15 0.0012  25     6  35    17     7 105.939E+03 748.687E+00   428    34
  1         2485.4929112   1     8     1     0        11  37    91 0.0008  23     1  35     0   125 521.550E+00   3.137E+00   656    58
